x coord, y coord, z coord, scalar
20,34,23,0.992883
20,34,24,0.983445
20,34,25,0.970127
20,34,26,0.952979
20,34,27,0.932071
20,34,28,0.907484
20,34,29,0.879316
20,34,30,0.847678
20,34,31,0.812694
20,34,32,0.774503
20,34,33,0.733255
20,34,34,0.689114
20,34,35,0.642253
20,34,36,0.592857
20,34,37,0.541121
20,34,38,0.487250
20,34,39,0.431456
20,34,40,0.373959
20,34,41,0.314987
20,34,42,0.254771
20,34,43,0.193549
20,34,44,0.131564
20,34,45,0.069060
20,34,46,0.006283
20,34,47,-0.056519
20,34,48,-0.119097
20,34,49,-0.181206
20,34,50,-0.242599
20,35,0,0.303035
20,35,1,0.362275
20,35,2,0.420086
20,35,3,0.476238
20,35,4,0.530511
20,35,5,0.582690
20,35,6,0.632570
20,35,7,0.679953
20,35,8,0.724653
20,35,9,0.766493
20,35,10,0.805308
20,35,11,0.840945
20,35,12,0.873262
20,35,13,0.902134
20,35,14,0.927445
20,35,15,0.949096
20,35,16,0.967001
20,35,17,0.981091
20,35,18,0.991308
20,35,19,0.997613
20,35,20,0.999980
20,35,21,0.998402
20,35,22,0.992883
20,35,23,0.983445
20,35,24,0.970127
20,35,25,0.952979
20,35,26,0.932071
20,35,27,0.907484
20,35,28,0.879316
20,35,29,0.847678
20,35,30,0.812694
20,35,31,0.774503
20,35,32,0.733255
20,35,33,0.689114
20,35,34,0.642253
20,35,35,0.592857
20,35,36,0.541121
20,35,37,0.487250
20,35,38,0.431456
20,35,39,0.373959
20,35,40,0.314987
20,35,41,0.254771
20,35,42,0.193549
20,35,43,0.131564
20,35,44,0.069060
20,35,45,0.006283
20,35,46,-0.056519
20,35,47,-0.119097
20,35,48,-0.181206
20,35,49,-0.242599
20,35,50,-0.303035
20,36,0,0.362275
20,36,1,0.420086
20,36,2,0.476238
20,36,3,0.530511
20,36,4,0.582690
20,36,5,0.632570
20,36,6,0.679953
20,36,7,0.724653
20,36,8,0.766493
20,36,9,0.805308
20,36,10,0.840945
20,36,11,0.873262
20,36,12,0.902134
20,36,13,0.927445
20,36,14,0.949096
20,36,15,0.967001
20,36,16,0.981091
20,36,17,0.991308
20,36,18,0.997613
20,36,19,0.999980
20,36,20,0.998402
20,36,21,0.992883
20,36,22,0.983445
20,36,23,0.970127
20,36,24,0.952979
20,36,25,0.932071
20,36,26,0.907484
20,36,27,0.879316
20,36,28,0.847678
20,36,29,0.812694
20,36,30,0.774503
20,36,31,0.733255
20,36,32,0.689114
20,36,33,0.642253
20,36,34,0.592857
20,36,35,0.541121
20,36,36,0.487250
20,36,37,0.431456
20,36,38,0.373959
20,36,39,0.314987
20,36,40,0.254771
20,36,41,0.193549
20,36,42,0.131564
20,36,43,0.069060
20,36,44,0.006283
20,36,45,-0.056519
20,36,46,-0.119097
20,36,47,-0.181206
20,36,48,-0.242599
20,36,49,-0.303035
20,36,50,-0.362275
20,37,0,0.420086
20,37,1,0.476238
20,37,2,0.530511
20,37,3,0.582690
20,37,4,0.632570
20,37,5,0.679953
20,37,6,0.724653
20,37,7,0.766493
20,37,8,0.805308
20,37,9,0.840945
20,37,10,0.873262
20,37,11,0.902134
20,37,12,0.927445
20,37,13,0.949096
20,37,14,0.967001
20,37,15,0.981091
20,37,16,0.991308
20,37,17,0.997613
20,37,18,0.999980
20,37,19,0.998402
20,37,20,0.992883
20,37,21,0.983445
20,37,22,0.970127
20,37,23,0.952979
20,37,24,0.932071
20,37,25,0.907484
20,37,26,0.879316
20,37,27,0.847678
20,37,28,0.812694
20,37,29,0.774503
20,37,30,0.733255
20,37,31,0.689114
20,37,32,0.642253
20,37,33,0.592857
20,37,34,0.541121
20,37,35,0.487250
20,37,36,0.431456
20,37,37,0.373959
20,37,38,0.314987
20,37,39,0.254771
20,37,40,0.193549
20,37,41,0.131564
20,37,42,0.069060
20,37,43,0.006283
20,37,44,-0.056519
20,37,45,-0.119097
20,37,46,-0.181206
20,37,47,-0.242599
20,37,48,-0.303035
20,37,49,-0.362275
20,37,50,-0.420086
20,38,0,0.476238
20,38,1,0.530511
20,38,2,0.582690
20,38,3,0.632570
20,38,4,0.679953
20,38,5,0.724653
20,38,6,0.766493
20,38,7,0.805308
20,38,8,0.840945
20,38,9,0.873262
20,38,10,0.902134
20,38,11,0.927445
20,38,12,0.949096
20,38,13,0.967001
20,38,14,0.981091
20,38,15,0.991308
20,38,16,0.997613
20,38,17,0.999980
20,38,18,0.998402
20,38,19,0.992883
20,38,20,0.983445
20,38,21,0.970127
20,38,22,0.952979
20,38,23,0.932071
20,38,24,0.907484
20,38,25,0.879316
20,38,26,0.847678
20,38,27,0.812694
20,38,28,0.774503
20,38,29,0.733255
20,38,30,0.689114
20,38,31,0.642253
20,38,32,0.592857
20,38,33,0.541121
20,38,34,0.487250
20,38,35,0.431456
20,38,36,0.373959
20,38,37,0.314987
20,38,38,0.254771
20,38,39,0.193549
20,38,40,0.131564
20,38,41,0.069060
20,38,42,0.006283
20,38,43,-0.056519
20,38,44,-0.119097
20,38,45,-0.181206
20,38,46,-0.242599
20,38,47,-0.303035
20,38,48,-0.362275
20,38,49,-0.420086
20,38,50,-0.476238
20,39,0,0.530511
20,39,1,0.582690
20,39,2,0.632570
20,39,3,0.679953
20,39,4,0.724653
20,39,5,0.766493
20,39,6,0.805308
20,39,7,0.840945
20,39,8,0.873262
20,39,9,0.902134
20,39,10,0.927445
20,39,11,0.949096
20,39,12,0.967001
20,39,13,0.981091
20,39,14,0.991308
20,39,15,0.997613
20,39,16,0.999980
20,39,17,0.998402
20,39,18,0.992883
20,39,19,0.983445
20,39,20,0.970127
20,39,21,0.952979
20,39,22,0.932071
20,39,23,0.907484
20,39,24,0.879316
20,39,25,0.847678
20,39,26,0.812694
20,39,27,0.774503
20,39,28,0.733255
20,39,29,0.689114
20,39,30,0.642253
20,39,31,0.592857
20,39,32,0.541121
20,39,33,0.487250
20,39,34,0.431456
20,39,35,0.373959
20,39,36,0.314987
20,39,37,0.254771
20,39,38,0.193549
20,39,39,0.131564
20,39,40,0.069060
20,39,41,0.006283
20,39,42,-0.056519
20,39,43,-0.119097
20,39,44,-0.181206
20,39,45,-0.242599
20,39,46,-0.303035
20,39,47,-0.362275
20,39,48,-0.420086
20,39,49,-0.476238
20,39,50,-0.530511
20,40,0,0.582690
20,40,1,0.632570
20,40,2,0.679953
20,40,3,0.724653
20,40,4,0.766493
20,40,5,0.805308
20,40,6,0.840945
20,40,7,0.873262
20,40,8,0.902134
20,40,9,0.927445
20,40,10,0.949096
20,40,11,0.967001
20,40,12,0.981091
20,40,13,0.991308
20,40,14,0.997613
20,40,15,0.999980
20,40,16,0.998402
20,40,17,0.992883
20,40,18,0.983445
20,40,19,0.970127
20,40,20,0.952979
20,40,21,0.932071
20,40,22,0.907484
20,40,23,0.879316
20,40,24,0.847678
20,40,25,0.812694
20,40,26,0.774503
20,40,27,0.733255
20,40,28,0.689114
20,40,29,0.642253
20,40,30,0.592857
20,40,31,0.541121
20,40,32,0.487250
20,40,33,0.431456
20,40,34,0.373959
20,40,35,0.314987
20,40,36,0.254771
20,40,37,0.193549
20,40,38,0.131564
20,40,39,0.069060
20,40,40,0.006283
20,40,41,-0.056519
20,40,42,-0.119097
20,40,43,-0.181206
20,40,44,-0.242599
20,40,45,-0.303035
20,40,46,-0.362275
20,40,47,-0.420086
20,40,48,-0.476238
20,40,49,-0.530511
20,40,50,-0.582690
20,41,0,0.632570
20,41,1,0.679953
20,41,2,0.724653
20,41,3,0.766493
20,41,4,0.805308
20,41,5,0.840945
20,41,6,0.873262
20,41,7,0.902134
20,41,8,0.927445
20,41,9,0.949096
20,41,10,0.967001
20,41,11,0.981091
20,41,12,0.991308
20,41,13,0.997613
20,41,14,0.999980
20,41,15,0.998402
20,41,16,0.992883
20,41,17,0.983445
20,41,18,0.970127
20,41,19,0.952979
20,41,20,0.932071
20,41,21,0.907484
20,41,22,0.879316
20,41,23,0.847678
20,41,24,0.812694
20,41,25,0.774503
20,41,26,0.733255
20,41,27,0.689114
20,41,28,0.642253
20,41,29,0.592857
20,41,30,0.541121
20,41,31,0.487250
20,41,32,0.431456
20,41,33,0.373959
20,41,34,0.314987
20,41,35,0.254771
20,41,36,0.193549
20,41,37,0.131564
20,41,38,0.069060
20,41,39,0.006283
20,41,40,-0.056519
20,41,41,-0.119097
20,41,42,-0.181206
20,41,43,-0.242599
20,41,44,-0.303035
20,41,45,-0.362275
20,41,46,-0.420086
20,41,47,-0.476238
20,41,48,-0.530511
20,41,49,-0.582690
20,41,50,-0.632570
20,42,0,0.679953
20,42,1,0.724653
20,42,2,0.766493
20,42,3,0.805308
20,42,4,0.840945
20,42,5,0.873262
20,42,6,0.902134
20,42,7,0.927445
20,42,8,0.949096
20,42,9,0.967001
20,42,10,0.981091
20,42,11,0.991308
20,42,12,0.997613
20,42,13,0.999980
20,42,14,0.998402
20,42,15,0.992883
20,42,16,0.983445
20,42,17,0.970127
20,42,18,0.952979
20,42,19,0.932071
20,42,20,0.907484
20,42,21,0.879316
20,42,22,0.847678
20,42,23,0.812694
20,42,24,0.774503
20,42,25,0.733255
20,42,26,0.689114
20,42,27,0.642253
20,42,28,0.592857
20,42,29,0.541121
20,42,30,0.487250
20,42,31,0.431456
20,42,32,0.373959
20,42,33,0.314987
20,42,34,0.254771
20,42,35,0.193549
20,42,36,0.131564
20,42,37,0.069060
20,42,38,0.006283
20,42,39,-0.056519
20,42,40,-0.119097
20,42,41,-0.181206
20,42,42,-0.242599
20,42,43,-0.303035
20,42,44,-0.362275
20,42,45,-0.420086
20,42,46,-0.476238
20,42,47,-0.530511
20,42,48,-0.582690
20,42,49,-0.632570
20,42,50,-0.679953
20,43,0,0.724653
20,43,1,0.766493
20,43,2,0.805308
20,43,3,0.840945
20,43,4,0.873262
20,43,5,0.902134
20,43,6,0.927445
20,43,7,0.949096
20,43,8,0.967001
20,43,9,0.981091
20,43,10,0.991308
20,43,11,0.997613
20,43,12,0.999980
20,43,13,0.998402
20,43,14,0.992883
20,43,15,0.983445
20,43,16,0.970127
20,43,17,0.952979
20,43,18,0.932071
20,43,19,0.907484
20,43,20,0.879316
20,43,21,0.847678
20,43,22,0.812694
20,43,23,0.774503
20,43,24,0.733255
20,43,25,0.689114
20,43,26,0.642253
20,43,27,0.592857
20,43,28,0.541121
20,43,29,0.487250
20,43,30,0.431456
20,43,31,0.373959
20,43,32,0.314987
20,43,33,0.254771
20,43,34,0.193549
20,43,35,0.131564
20,43,36,0.069060
20,43,37,0.006283
20,43,38,-0.056519
20,43,39,-0.119097
20,43,40,-0.181206
20,43,41,-0.242599
20,43,42,-0.303035
20,43,43,-0.362275
20,43,44,-0.420086
20,43,45,-0.476238
20,43,46,-0.530511
20,43,47,-0.582690
20,43,48,-0.632570
20,43,49,-0.679953
20,43,50,-0.724653
20,44,0,0.766493
20,44,1,0.805308
20,44,2,0.840945
20,44,3,0.873262
20,44,4,0.902134
20,44,5,0.927445
20,44,6,0.949096
20,44,7,0.967001
20,44,8,0.981091
20,44,9,0.991308
20,44,10,0.997613
20,44,11,0.999980
20,44,12,0.998402
20,44,13,0.992883
20,44,14,0.983445
20,44,15,0.970127
20,44,16,0.952979
20,44,17,0.932071
20,44,18,0.907484
20,44,19,0.879316
20,44,20,0.847678
20,44,21,0.812694
20,44,22,0.774503
20,44,23,0.733255
20,44,24,0.689114
20,44,25,0.642253
20,44,26,0.592857
20,44,27,0.541121
20,44,28,0.487250
20,44,29,0.431456
20,44,30,0.373959
20,44,31,0.314987
20,44,32,0.254771
20,44,33,0.193549
20,44,34,0.131564
20,44,35,0.069060
20,44,36,0.006283
20,44,37,-0.056519
20,44,38,-0.119097
20,44,39,-0.181206
20,44,40,-0.242599
20,44,41,-0.303035
20,44,42,-0.362275
20,44,43,-0.420086
20,44,44,-0.476238
20,44,45,-0.530511
20,44,46,-0.582690
20,44,47,-0.632570
20,44,48,-0.679953
20,44,49,-0.724653
20,44,50,-0.766493
20,45,0,0.805308
20,45,1,0.840945
20,45,2,0.873262
20,45,3,0.902134
20,45,4,0.927445
20,45,5,0.949096
20,45,6,0.967001
20,45,7,0.981091
20,45,8,0.991308
20,45,9,0.997613
20,45,10,0.999980
20,45,11,0.998402
20,45,12,0.992883
20,45,13,0.983445
20,45,14,0.970127
20,45,15,0.952979
20,45,16,0.932071
20,45,17,0.907484
20,45,18,0.879316
20,45,19,0.847678
20,45,20,0.812694
20,45,21,0.774503
20,45,22,0.733255
20,45,23,0.689114
20,45,24,0.642253
20,45,25,0.592857
20,45,26,0.541121
20,45,27,0.487250
20,45,28,0.431456
20,45,29,0.373959
20,45,30,0.314987
20,45,31,0.254771
20,45,32,0.193549
20,45,33,0.131564
20,45,34,0.069060
20,45,35,0.006283
20,45,36,-0.056519
20,45,37,-0.119097
20,45,38,-0.181206
20,45,39,-0.242599
20,45,40,-0.303035
20,45,41,-0.362275
20,45,42,-0.420086
20,45,43,-0.476238
20,45,44,-0.530511
20,45,45,-0.582690
20,45,46,-0.632570
20,45,47,-0.679953
20,45,48,-0.724653
20,45,49,-0.766493
20,45,50,-0.805308
20,46,0,0.840945
20,46,1,0.873262
20,46,2,0.902134
20,46,3,0.927445
20,46,4,0.949096
20,46,5,0.967001
20,46,6,0.981091
20,46,7,0.991308
20,46,8,0.997613
20,46,9,0.999980
20,46,10,0.998402
20,46,11,0.992883
20,46,12,0.983445
20,46,13,0.970127
20,46,14,0.952979
20,46,15,0.932071
20,46,16,0.907484
20,46,17,0.879316
20,46,18,0.847678
20,46,19,0.812694
20,46,20,0.774503
20,46,21,0.733255
20,46,22,0.689114
20,46,23,0.642253
20,46,24,0.592857
20,46,25,0.541121
20,46,26,0.487250
20,46,27,0.431456
20,46,28,0.373959
20,46,29,0.314987
20,46,30,0.254771
20,46,31,0.193549
20,46,32,0.131564
20,46,33,0.069060
20,46,34,0.006283
20,46,35,-0.056519
20,46,36,-0.119097
20,46,37,-0.181206
20,46,38,-0.242599
20,46,39,-0.303035
20,46,40,-0.362275
20,46,41,-0.420086
20,46,42,-0.476238
20,46,43,-0.530511
20,46,44,-0.582690
20,46,45,-0.632570
20,46,46,-0.679953
20,46,47,-0.724653
20,46,48,-0.766493
20,46,49,-0.805308
20,46,50,-0.840945
20,47,0,0.873262
20,47,1,0.902134
20,47,2,0.927445
20,47,3,0.949096
20,47,4,0.967001
20,47,5,0.981091
20,47,6,0.991308
20,47,7,0.997613
20,47,8,0.999980
20,47,9,0.998402
20,47,10,0.992883
20,47,11,0.983445
20,47,12,0.970127
20,47,13,0.952979
20,47,14,0.932071
20,47,15,0.907484
20,47,16,0.879316
20,47,17,0.847678
20,47,18,0.812694
20,47,19,0.774503
20,47,20,0.733255
20,47,21,0.689114
20,47,22,0.642253
20,47,23,0.592857
20,47,24,0.541121
20,47,25,0.487250
20,47,26,0.431456
20,47,27,0.373959
20,47,28,0.314987
20,47,29,0.254771
20,47,30,0.193549
20,47,31,0.131564
20,47,32,0.069060
20,47,33,0.006283
20,47,34,-0.056519
20,47,35,-0.119097
20,47,36,-0.181206
20,47,37,-0.242599
20,47,38,-0.303035
20,47,39,-0.362275
20,47,40,-0.420086
20,47,41,-0.476238
20,47,42,-0.530511
20,47,43,-0.582690
20,47,44,-0.632570
20,47,45,-0.679953
20,47,46,-0.724653
20,47,47,-0.766493
20,47,48,-0.805308
20,47,49,-0.840945
20,47,50,-0.873262
20,48,0,0.902134
20,48,1,0.927445
20,48,2,0.949096
20,48,3,0.967001
20,48,4,0.981091
20,48,5,0.991308
20,48,6,0.997613
20,48,7,0.999980
20,48,8,0.998402
20,48,9,0.992883
20,48,10,0.983445
20,48,11,0.970127
20,48,12,0.952979
20,48,13,0.932071
20,48,14,0.907484
20,48,15,0.879316
20,48,16,0.847678
20,48,17,0.812694
20,48,18,0.774503
20,48,19,0.733255
20,48,20,0.689114
20,48,21,0.642253
20,48,22,0.592857
20,48,23,0.541121
20,48,24,0.487250
20,48,25,0.431456
20,48,26,0.373959
20,48,27,0.314987
20,48,28,0.254771
20,48,29,0.193549
20,48,30,0.131564
20,48,31,0.069060
20,48,32,0.006283
20,48,33,-0.056519
20,48,34,-0.119097
20,48,35,-0.181206
20,48,36,-0.242599
20,48,37,-0.303035
20,48,38,-0.362275
20,48,39,-0.420086
20,48,40,-0.476238
20,48,41,-0.530511
20,48,42,-0.582690
20,48,43,-0.632570
20,48,44,-0.679953
20,48,45,-0.724653
20,48,46,-0.766493
20,48,47,-0.805308
20,48,48,-0.840945
20,48,49,-0.873262
20,48,50,-0.902134
20,49,0,0.927445
20,49,1,0.949096
20,49,2,0.967001
20,49,3,0.981091
20,49,4,0.991308
20,49,5,0.997613
20,49,6,0.999980
20,49,7,0.998402
20,49,8,0.992883
20,49,9,0.983445
20,49,10,0.970127
20,49,11,0.952979
20,49,12,0.932071
20,49,13,0.907484
20,49,14,0.879316
20,49,15,0.847678
20,49,16,0.812694
20,49,17,0.774503
20,49,18,0.733255
20,49,19,0.689114
20,49,20,0.642253
20,49,21,0.592857
20,49,22,0.541121
20,49,23,0.487250
20,49,24,0.431456
20,49,25,0.373959
20,49,26,0.314987
20,49,27,0.254771
20,49,28,0.193549
20,49,29,0.131564
20,49,30,0.069060
20,49,31,0.006283
20,49,32,-0.056519
20,49,33,-0.119097
20,49,34,-0.181206
20,49,35,-0.242599
20,49,36,-0.303035
20,49,37,-0.362275
20,49,38,-0.420086
20,49,39,-0.476238
20,49,40,-0.530511
20,49,41,-0.582690
20,49,42,-0.632570
20,49,43,-0.679953
20,49,44,-0.724653
20,49,45,-0.766493
20,49,46,-0.805308
20,49,47,-0.840945
20,49,48,-0.873262
20,49,49,-0.902134
20,49,50,-0.927445
21,0,0,-0.967001
21,0,1,-0.981091
21,0,2,-0.991308
21,0,3,-0.997613
21,0,4,-0.999980
21,0,5,-0.998402
21,0,6,-0.992883
21,0,7,-0.983445
21,0,8,-0.970127
21,0,9,-0.952979
21,0,10,-0.932071
21,0,11,-0.907484
21,0,12,-0.879316
21,0,13,-0.847678
21,0,14,-0.812694
21,0,15,-0.774503
21,0,16,-0.733255
21,0,17,-0.689114
21,0,18,-0.642253
21,0,19,-0.592857
21,0,20,-0.541121
21,0,21,-0.487250
21,0,22,-0.431456
21,0,23,-0.373959
21,0,24,-0.314987
21,0,25,-0.254771
21,0,26,-0.193549
21,0,27,-0.131564
21,0,28,-0.069060
21,0,29,-0.006283
21,0,30,0.056519
21,0,31,0.119097
21,0,32,0.181206
21,0,33,0.242599
21,0,34,0.303035
21,0,35,0.362275
21,0,36,0.420086
21,0,37,0.476238
21,0,38,0.530511
21,0,39,0.582690
21,0,40,0.632570
21,0,41,0.679953
21,0,42,0.724653
21,0,43,0.766493
21,0,44,0.805308
21,0,45,0.840945
21,0,46,0.873262
21,0,47,0.902134
21,0,48,0.927445
21,0,49,0.949096
21,0,50,0.967001
21,1,0,-0.981091
21,1,1,-0.991308
21,1,2,-0.997613
21,1,3,-0.999980
21,1,4,-0.998402
21,1,5,-0.992883
21,1,6,-0.983445
21,1,7,-0.970127
21,1,8,-0.952979
21,1,9,-0.932071
21,1,10,-0.907484
21,1,11,-0.879316
21,1,12,-0.847678
21,1,13,-0.812694
21,1,14,-0.774503
21,1,15,-0.733255
21,1,16,-0.689114
21,1,17,-0.642253
21,1,18,-0.592857
21,1,19,-0.541121
21,1,20,-0.487250
21,1,21,-0.431456
21,1,22,-0.373959
21,1,23,-0.314987
21,1,24,-0.254771
21,1,25,-0.193549
21,1,26,-0.131564
21,1,27,-0.069060
21,1,28,-0.006283
21,1,29,0.056519
21,1,30,0.119097
21,1,31,0.181206
21,1,32,0.242599
21,1,33,0.303035
21,1,34,0.362275
21,1,35,0.420086
21,1,36,0.476238
21,1,37,0.530511
21,1,38,0.582690
21,1,39,0.632570
21,1,40,0.679953
21,1,41,0.724653
21,1,42,0.766493
21,1,43,0.805308
21,1,44,0.840945
21,1,45,0.873262
21,1,46,0.902134
21,1,47,0.927445
21,1,48,0.949096
21,1,49,0.967001
21,1,50,0.981091
21,2,0,-0.991308
21,2,1,-0.997613
21,2,2,-0.999980
21,2,3,-0.998402
21,2,4,-0.992883
21,2,5,-0.983445
21,2,6,-0.970127
21,2,7,-0.952979
21,2,8,-0.932071
21,2,9,-0.907484
21,2,10,-0.879316
21,2,11,-0.847678
21,2,12,-0.812694
21,2,13,-0.774503
21,2,14,-0.733255
21,2,15,-0.689114
21,2,16,-0.642253
21,2,17,-0.592857
21,2,18,-0.541121
21,2,19,-0.487250
21,2,20,-0.431456
21,2,21,-0.373959
21,2,22,-0.314987
21,2,23,-0.254771
21,2,24,-0.193549
21,2,25,-0.131564
21,2,26,-0.069060
21,2,27,-0.006283
21,2,28,0.056519
21,2,29,0.119097
21,2,30,0.181206
21,2,31,0.242599
21,2,32,0.303035
21,2,33,0.362275
21,2,34,0.420086
21,2,35,0.476238
21,2,36,0.530511
21,2,37,0.582690
21,2,38,0.632570
21,2,39,0.679953
21,2,40,0.724653
21,2,41,0.766493
21,2,42,0.805308
21,2,43,0.840945
21,2,44,0.873262
21,2,45,0.902134
21,2,46,0.927445
21,2,47,0.949096
21,2,48,0.967001
21,2,49,0.981091
21,2,50,0.991308
21,3,0,-0.997613
21,3,1,-0.999980
21,3,2,-0.998402
21,3,3,-0.992883
21,3,4,-0.983445
21,3,5,-0.970127
21,3,6,-0.952979
21,3,7,-0.932071
21,3,8,-0.907484
21,3,9,-0.879316
21,3,10,-0.847678
21,3,11,-0.812694
21,3,12,-0.774503
21,3,13,-0.733255
21,3,14,-0.689114
21,3,15,-0.642253
21,3,16,-0.592857
21,3,17,-0.541121
21,3,18,-0.487250
21,3,19,-0.431456
21,3,20,-0.373959
21,3,21,-0.314987
21,3,22,-0.254771
21,3,23,-0.193549
21,3,24,-0.131564
21,3,25,-0.069060
21,3,26,-0.006283
21,3,27,0.056519
21,3,28,0.119097
21,3,29,0.181206
21,3,30,0.242599
21,3,31,0.303035
21,3,32,0.362275
21,3,33,0.420086
21,3,34,0.476238
21,3,35,0.530511
21,3,36,0.582690
21,3,37,0.632570
21,3,38,0.679953
21,3,39,0.724653
21,3,40,0.766493
21,3,41,0.805308
21,3,42,0.840945
21,3,43,0.873262
21,3,44,0.902134
21,3,45,0.927445
21,3,46,0.949096
21,3,47,0.967001
21,3,48,0.981091
21,3,49,0.991308
21,3,50,0.997613
21,4,0,-0.999980
21,4,1,-0.998402
21,4,2,-0.992883
21,4,3,-0.983445
21,4,4,-0.970127
21,4,5,-0.952979
21,4,6,-0.932071
21,4,7,-0.907484
21,4,8,-0.879316
21,4,9,-0.847678
21,4,10,-0.812694
21,4,11,-0.774503
21,4,12,-0.733255
21,4,13,-0.689114
21,4,14,-0.642253
21,4,15,-0.592857
21,4,16,-0.541121
21,4,17,-0.487250
21,4,18,-0.431456
21,4,19,-0.373959
21,4,20,-0.314987
21,4,21,-0.254771
21,4,22,-0.193549
21,4,23,-0.131564
21,4,24,-0.069060
21,4,25,-0.006283
21,4,26,0.056519
21,4,27,0.119097
21,4,28,0.181206
21,4,29,0.242599
21,4,30,0.303035
21,4,31,0.362275
21,4,32,0.420086
21,4,33,0.476238
21,4,34,0.530511
21,4,35,0.582690
21,4,36,0.632570
21,4,37,0.679953
21,4,38,0.724653
21,4,39,0.766493
21,4,40,0.805308
21,4,41,0.840945
21,4,42,0.873262
21,4,43,0.902134
21,4,44,0.927445
21,4,45,0.949096
21,4,46,0.967001
21,4,47,0.981091
21,4,48,0.991308
21,4,49,0.997613
21,4,50,0.999980
21,5,0,-0.998402
21,5,1,-0.992883
21,5,2,-0.983445
21,5,3,-0.970127
21,5,4,-0.952979
21,5,5,-0.932071
21,5,6,-0.907484
21,5,7,-0.879316
21,5,8,-0.847678
21,5,9,-0.812694
21,5,10,-0.774503
21,5,11,-0.733255
21,5,12,-0.689114
21,5,13,-0.642253
21,5,14,-0.592857
21,5,15,-0.541121
21,5,16,-0.487250
21,5,17,-0.431456
21,5,18,-0.373959
21,5,19,-0.314987
21,5,20,-0.254771
21,5,21,-0.193549
21,5,22,-0.131564
21,5,23,-0.069060
21,5,24,-0.006283
21,5,25,0.056519
21,5,26,0.119097
21,5,27,0.181206
21,5,28,0.242599
21,5,29,0.303035
21,5,30,0.362275
21,5,31,0.420086
21,5,32,0.476238
21,5,33,0.530511
21,5,34,0.582690
21,5,35,0.632570
21,5,36,0.679953
21,5,37,0.724653
21,5,38,0.766493
21,5,39,0.805308
21,5,40,0.840945
21,5,41,0.873262
21,5,42,0.902134
21,5,43,0.927445
21,5,44,0.949096
21,5,45,0.967001
21,5,46,0.981091
21,5,47,0.991308
21,5,48,0.997613
21,5,49,0.999980
21,5,50,0.998402
21,6,0,-0.992883
21,6,1,-0.983445
21,6,2,-0.970127
21,6,3,-0.952979
21,6,4,-0.932071
21,6,5,-0.907484
21,6,6,-0.879316
21,6,7,-0.847678
21,6,8,-0.812694
21,6,9,-0.774503
21,6,10,-0.733255
21,6,11,-0.689114
21,6,12,-0.642253
21,6,13,-0.592857
21,6,14,-0.541121
21,6,15,-0.487250
21,6,16,-0.431456
21,6,17,-0.373959
21,6,18,-0.314987
21,6,19,-0.254771
21,6,20,-0.193549
21,6,21,-0.131564
21,6,22,-0.069060
21,6,23,-0.006283
21,6,24,0.056519
21,6,25,0.119097
21,6,26,0.181206
21,6,27,0.242599
21,6,28,0.303035
21,6,29,0.362275
21,6,30,0.420086
21,6,31,0.476238
21,6,32,0.530511
21,6,33,0.582690
21,6,34,0.632570
21,6,35,0.679953
21,6,36,0.724653
21,6,37,0.766493
21,6,38,0.805308
21,6,39,0.840945
21,6,40,0.873262
21,6,41,0.902134
21,6,42,0.927445
21,6,43,0.949096
21,6,44,0.967001
21,6,45,0.981091
21,6,46,0.991308
21,6,47,0.997613
21,6,48,0.999980
21,6,49,0.998402
21,6,50,0.992883
21,7,0,-0.983445
21,7,1,-0.970127
21,7,2,-0.952979
21,7,3,-0.932071
21,7,4,-0.907484
21,7,5,-0.879316
21,7,6,-0.847678
21,7,7,-0.812694
21,7,8,-0.774503
21,7,9,-0.733255
21,7,10,-0.689114
21,7,11,-0.642253
21,7,12,-0.592857
21,7,13,-0.541121
21,7,14,-0.487250
21,7,15,-0.431456
21,7,16,-0.373959
21,7,17,-0.314987
21,7,18,-0.254771
21,7,19,-0.193549
21,7,20,-0.131564
21,7,21,-0.069060
21,7,22,-0.006283
21,7,23,0.056519
21,7,24,0.119097
21,7,25,0.181206
21,7,26,0.242599
21,7,27,0.303035
21,7,28,0.362275
21,7,29,0.420086
21,7,30,0.476238
21,7,31,0.530511
21,7,32,0.582690
21,7,33,0.632570
21,7,34,0.679953
21,7,35,0.724653
21,7,36,0.766493
21,7,37,0.805308
21,7,38,0.840945
21,7,39,0.873262
21,7,40,0.902134
21,7,41,0.927445
21,7,42,0.949096
21,7,43,0.967001
21,7,44,0.981091
21,7,45,0.991308
21,7,46,0.997613
21,7,47,0.999980
21,7,48,0.998402
21,7,49,0.992883
21,7,50,0.983445
21,8,0,-0.970127
21,8,1,-0.952979
21,8,2,-0.932071
21,8,3,-0.907484
21,8,4,-0.879316
21,8,5,-0.847678
21,8,6,-0.812694
21,8,7,-0.774503
21,8,8,-0.733255
21,8,9,-0.689114
21,8,10,-0.642253
21,8,11,-0.592857
21,8,12,-0.541121
21,8,13,-0.487250
21,8,14,-0.431456
21,8,15,-0.373959
21,8,16,-0.314987
21,8,17,-0.254771
21,8,18,-0.193549
21,8,19,-0.131564
21,8,20,-0.069060
21,8,21,-0.006283
21,8,22,0.056519
21,8,23,0.119097
21,8,24,0.181206
21,8,25,0.242599
21,8,26,0.303035
21,8,27,0.362275
21,8,28,0.420086
21,8,29,0.476238
21,8,30,0.530511
21,8,31,0.582690
